00,39.0,728.4,581.9,820.4
00:10,38.7,722.6,590.8,805.3
00:20,38.1,712.4,582.9,802.1
00:30,38.8,721.6,590.8,794.4
00:40,37.8,696.8,567.2,795.2
00:50,37.8,706.6,587.5,775.9
01,37.1,693.7,566.2,773.1
01:10,36.9,681.9,567.6,776.2
01:20,36.6,675.8,588.5,762.1
01:30,36.2,687.6,564.6,761.0
01:40,36.1,688.2,566.6,749.7
01:50,35.6,667.0,574.7,744.6
02,35.1,684.6,565.0,745.0
02:10,35.5,673.6,563.5,738.2
02:20,35.4,669.2,553.0,736.3
02:30,35.4,673.0,567.5,734.4
02:40,35.6,673.0,556.4,734.5
02:50,35.1,662.7,550.8,721.3
03,34.8,660.2,556.2,725.5
03:10,35.0,659.8,538.2,721.2
03:20,34.9,646.0,566.3,713.3
03:30,35.0,649.7,556.3,719.7
03:40,34.9,656.5,561.3,710.8
03:50,35.1,655.4,545.8,717.5
04,34.5,637.9,558.7,704.1
04:10,34.6,661.4,551.1,707.7
04:20,34.3,650.6,545.4,707.6
04:30,34.5,658.4,540.9,705.9
04:40,34.7,656.5,555.3,704.6
04:50,34.4,651.6,551.0,702.9
05,35.1,658.0,552.4,712.0
05:10,35.3,658.6,553.9,706.1
05:20,35.4,655.8,563.8,721.3
05:30,35.3,659.4,558.8,707.6
05:40,34.0,638.0,551.7,702.1
05:50,34.3,648.9,552.4,731.7
06,33.5,648.8,539.7,719.7
06:10,34.6,646.8,563.9,730.9
06:20,34.4,654.4,553.4,738.5
06:30,34.0,646.4,561.4,739.7
06:40,34.6,651.1,561.8,757.8
06:50,34.9,659.2,570.3,772.0
07,35.0,666.4,574.6,784.0
07:10,34.8,675.3,579.7,788.6
07:20,35.0,669.5,584.2,820.0
07:30,34.8,689.8,591.0,830.4
07:40,35.4,697.1,601.6,853.8
07:50,35.9,722.9,611.6,870.4
08,36.1,727.0,619.4,891.0
08:10,38.5,776.4,675.9,982.4
08:20,39.5,800.0,703.2,1002.9
08:30,40.4,809.6,713.2,1027.0
08:40,41.7,822.6,721.7,1056.9
08:50,41.9,832.3,730.4,1069.9
09,42.0,834.3,728.3,1087.1
09:10,43.1,853.2,739.1,1097.4
09:20,43.5,852.7,740.0,1114.5
09:30,43.0,856.3,745.7,1115.5
09:40,44.3,861.5,755.2,1121.6
09:50,44.1,872.7,745.1,1129.6
10,44.5,866.4,748.6,1121.3
10:10,43.7,872.8,746.8,1130.9
10:20,44.2,880.8,755.5,1138.0
10:30,44.7,884.1,758.3,1143.8
10:40,45.3,889.2,759.8,1153.5
10:50,44.8,895.2,768.1,1156.6
11,45.3,891.9,765.9,1162.3
11:10,45.4,893.3,767.1,1171.6
11:20,46.5,896.2,768.5,1171.0
11:30,46.0,894.2,765.7,1174.8
11:40,45.5,891.8,769.0,1171.1
11:50,44.9,890.9,756.0,1161.7
12,44.0,864.6,727.1,1145.2
12:10,43.1,836.8,695.2,1106.9
12:20,43.4,826.3,687.7,1106.6
12:30,43.3,828.4,682.5,1100.3
12:40,43.0,824.9,684.1,1103.4
12:50,42.8,826.5,685.8,1096.0
13,43.2,835.0,706.9,1110.2
13:10,43.9,862.9,739.5,1142.7
13:20,44.4,867.0,744.3,1150.4
13:30,44.4,870.2,746.5,1153.9
13:40,43.7,879.5,752.1,1161.4
13:50,44.2,884.4,748.0,1160.2
14,43.9,866.7,755.4,1160.0
14:10,44.2,874.1,750.6,1160.0
14:20,44.2,878.2,756.5,1161.8
14:30,44.5,873.2,753.9,1160.4
14:40,44.5,878.1,760.6,1159.8
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
